No.	NAME	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_L	Eta_F_A	Eta_FL	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_y	Eta_sh_x	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_3	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiC	Eta_D_epsiD	Eta_psi1	Eta_D_beta	Eta_D_beta_A
217	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
218	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
219	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
220	Cefazolin	0.744444444444444	0.672413793103448	1.17241379310345	0.980178706222151	7.67521858240541	0.847056573769476	6.26034216337014	0.215873867702419	0.822439254224455	0.0283599742836019	0.377672209026128	0	0.0160919539630413	0.94367816091954	0.445	0.922222222222222	0.0202020202020201	-0.279242424242425	0.021455938697318	0.51278928136419	-5	-0.172413793103448
221	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
222	Cefacetrile	0.736190476190476	0.66304347826087	1.1195652173913	0.871351766249476	5.80775925815457	0.889330731694531	5.0545205047501	0.219761761076092	0.723720237095321	0.0314660972650139	0.417721518987342	0	0.0420289859175682	0.963768115942029	0.43939393939394	0.936111111111111	0.0235778635778635	-0.273218673218673	0.0276570048309178	0.475187969924812	-4.75	-0.206521739130435
223	Ofloxacin	0.643064182194617	0.701923076923077	1.16346153846154	0.933886951332899	6.3368235280539	0.97270993796309	6.04309432505582	0.232426704809839	0.878082146890281	0.0337723902650108	0.482272360999194	0	0.0454212464392185	0.906959706959707	0.446478873239437	0.884479717813051	0.0508243232880913	-0.145760985667089	0.0224799891466558	0.501211631663974	-6.25	-0.240384615384615
224	Cyclacillin	0.598550724637681	0.652173913043478	0.847826086956522	1.22367956898832	7.86025914535191	0.602845214157788	2.81189724376763	0.122256401902941	0.999843610880458	0.0434714613426286	0.312883435582822	0.0920245398773006	0.0275362320244312	0.897101449275362	0.44375	0.808641975308642	0	-0.154800724637681	0.0884594739667203	0.526655896607432	-10.5	-0.456521739130435
225	Cefamandole	0.699305555555555	0.653225806451613	1.18548387096774	0.951263566681536	7.81494088839084	0.968286027770186	7.06497696471888	0.227902482732867	0.878082146890281	0.0283252305448478	0.393665158371041	0	0.024731183424592	0.918279569892473	0.444186046511627	0.88080808080808	0.0570436507936511	-0.198075858250277	0.0374714890843922	0.517564402810305	-3.75	-0.120967741935484
226	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
227	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
228	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
229	Cefoperazone	0.698095238095237	0.681818181818182	1.17045454545455	1.08824224121845	10.9560547064745	1.19291533874216	10.054092101971	0.228502093226615	1.33385319155448	0.0303148452626018	0.420880913539967	0	0.0356060601770878	0.933333333333333	0.443089430894307	0.89290780141844	0.0408302808302811	-0.214175526370649	0.0404255319148936	0.497564935064935	-8.5	-0.193181818181818
230	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
231	Ceftazidime	0.698275862068964	0.675675675675676	1.17567567567568	1.04843738909747	9.072148047416	1.09768486778858	8.41876013812969	0.227534057787289	1.26709181445431	0.0342457247149814	0.362068965517241	0.028735632183908	0.0297297295182943	0.924324324324324	0.445098039215685	0.8775	0.0482758620689657	-0.204901960784313	0.0468243243243244	0.508771929824562	-6.5	-0.175675675675676
232	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
233	Cephalexin	0.653333333333333	0.645833333333333	1.14583333333333	0.88950039160069	6.10592417401662	0.883478768638651	5.30766718390432	0.221152799329347	0.758408642079067	0.0316003600866278	0.43108504398827	0	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.0588888888888888	-0.151160862354892	0.0654320987654321	0.5328125	-3.5	-0.145833333333333
234	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
235	Cephaloridine	0.655555555555556	0.660714285714286	1.19642857142857	0.911891396155445	7.17706590259825	0.888173670028237	6.36464799305995	0.227308856894998	0.716286104341807	0.025581646583636	0.35036496350365	0	0.0107142860069871	0.871428571428571	0.447368421052632	0.851724137931034	0.0646464646464646	-0.143540669856459	0.0197044334975369	0.561475409836066	-3.5	-0.125
236	Cyclacillin	0.598550724637681	0.652173913043478	0.847826086956522	1.22367956898832	7.86025914535191	0.602845214157788	2.81189724376763	0.122256401902941	0.999843610880458	0.0434714613426286	0.312883435582822	0.0920245398773006	0.0275362320244312	0.897101449275362	0.44375	0.808641975308642	0	-0.154800724637681	0.0884594739667203	0.526655896607432	-10.5	-0.456521739130435
237	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
238	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
239	Cephalosporin C	0.708888888888889	0.657407407407407	0.990740740740741	0.976969197049437	7.46897884854394	0.872068610223321	5.3039845168837	0.196443870995692	0.813036634572361	0.0301124679471245	0.401639344262295	0	0.0481481477618217	0.981481481481481	0.44025974025974	0.893548387096774	0.0173995271867614	-0.251229621442387	0.0879330943847072	0.460377358490566	-8.75	-0.324074074074074
240	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
241	Cephaloridine	0.655555555555556	0.660714285714286	1.19642857142857	0.911891396155445	7.17706590259825	0.888173670028237	6.36464799305995	0.227308856894998	0.716286104341807	0.025581646583636	0.35036496350365	0	0.0107142860069871	0.871428571428571	0.447368421052632	0.851724137931034	0.0646464646464646	-0.143540669856459	0.0197044334975369	0.561475409836066	-3.5	-0.125
242	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
243	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
244	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
245	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
246	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
247	Cephaloglycin	0.67536231884058	0.651785714285714	1.13392857142857	0.922442743598529	6.95563439807473	0.964388399001891	6.35180380996356	0.226850136070127	0.864561791961713	0.0308772068557755	0.414322250639386	0	0.0345238111913204	0.916666666666666	0.441772151898734	0.856989247311827	0.0556092324208268	-0.177980934521019	0.0596774193548387	0.507792207792208	-4.75	-0.169642857142857
248	Ofloxacin	0.643064182194617	0.701923076923077	1.16346153846154	0.933886951332899	6.3368235280539	0.97270993796309	6.04309432505582	0.232426704809839	0.878082146890281	0.0337723902650108	0.482272360999194	0	0.0454212464392185	0.906959706959707	0.446478873239437	0.884479717813051	0.0508243232880913	-0.145760985667089	0.0224799891466558	0.501211631663974	-6.25	-0.240384615384615
249	SCE-796	0.693209876543209	0.657142857142857	1.22857142857143	0.917463295295614	8.0042132323614	1.14467339284293	8.68023507338863	0.248006716382532	1.07355169424997	0.030672905549999	0.418032786885246	0	0.0352380946278572	0.906666666666666	0.445833333333332	0.858771929824561	0.0714927048260384	-0.175883838383838	0.0478947368421052	0.512605042016807	-3	-0.0857142857142857
250	Cefamandole	0.699305555555555	0.653225806451613	1.18548387096774	0.951263566681536	7.81494088839084	0.968286027770186	7.06497696471888	0.227902482732867	0.878082146890281	0.0283252305448478	0.393665158371041	0	0.024731183424592	0.918279569892473	0.444186046511627	0.88080808080808	0.0570436507936511	-0.198075858250277	0.0374714890843922	0.517564402810305	-3.75	-0.120967741935484
251	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
252	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
253	Cefazolin	0.744444444444444	0.672413793103448	1.17241379310345	0.980178706222151	7.67521858240541	0.847056573769476	6.26034216337014	0.215873867702419	0.822439254224455	0.0283599742836019	0.377672209026128	0	0.0160919539630413	0.94367816091954	0.445	0.922222222222222	0.0202020202020201	-0.279242424242425	0.021455938697318	0.51278928136419	-5	-0.172413793103448
254	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
255	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
256	Ofloxacin	0.643064182194617	0.701923076923077	1.16346153846154	0.933886951332899	6.3368235280539	0.97270993796309	6.04309432505582	0.232426704809839	0.878082146890281	0.0337723902650108	0.482272360999194	0	0.0454212464392185	0.906959706959707	0.446478873239437	0.884479717813051	0.0508243232880913	-0.145760985667089	0.0224799891466558	0.501211631663974	-6.25	-0.240384615384615
257	BL-S217	0.673611111111111	0.663793103448276	1.11206896551724	0.966204219601651	7.56585307410203	0.900907550137755	6.20791162912504	0.214065918245691	0.898235296772927	0.0309736309232044	0.382211538461538	0	0.0218390803784132	0.918390804597701	0.44320987654321	0.897777777777777	0.0415123456790127	-0.188888888888889	0.0206130268199233	0.520650813516896	-6.25	-0.21551724137931
258	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
259	Cefacetrile	0.736190476190476	0.66304347826087	1.1195652173913	0.871351766249476	5.80775925815457	0.889330731694531	5.0545205047501	0.219761761076092	0.723720237095321	0.0314660972650139	0.417721518987342	0	0.0420289859175682	0.963768115942029	0.43939393939394	0.936111111111111	0.0235778635778635	-0.273218673218673	0.0276570048309178	0.475187969924812	-4.75	-0.206521739130435
260	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
